time|simcarPos|simcarHeading|simcarFracIndex|simcarSpeed|simcarRoadIndex|eyeLocationX|eyeLocationY|nearPoint|farPoint|carPoint|steerAngle|accelerator|brake|autocarPos|autocarHeading|autocarFracIndex|autocarSpeed|currentspeed|imaginedSpeedlimit|lanepos|followedLane|visAttention|turning|block|signVis
0.00|(101.44,.00)|(1.00,-.00)|100.44401667005414|9.2296718439957|100|0|0|(111.44,.00)|(138.36,.00)|(121.00,.00)|0.00|0.00|0.00|(121.44,.00)|(1.00,.00)|120.44401667005414|9.2296718439957|0|null|2.50011965782012|0|null|false|0|false
0.05|(101.88,.00)|(1.00,-.00)|100.88325433227538|9.13408211256151|100|0|0|(111.88,.00)|(138.42,.00)|(121.44,.00)|0.00|0.00|0.00|(121.88,.00)|(1.00,.00)|120.88325433227538|9.13408211256151|0|null|2.5002496613003835|0|null|false|0|false
0.10|(102.32,.00)|(1.00,.00)|101.317716307145|9.038543370306952|101|0|0|(112.32,.00)|(138.47,.00)|(121.88,.00)|0.00|0.00|0.00|(122.32,.00)|(1.00,.00)|121.317716307145|9.038543370306952|0|null|2.5002992680316796|0|null|false|0|false
0.15|(102.75,.00)|(1.00,.00)|101.74740490659866|8.943056123156225|101|0|0|(112.75,.00)|(138.52,.00)|(122.32,.00)|0.00|0.00|0.00|(122.75,.00)|(1.00,.00)|121.74740490659866|8.943056123156225|0|null|2.500507050957787|0|null|false|0|false
0.20|(103.17,.00)|(1.00,.00)|102.17232440328395|8.84762089952383|102|0|0|(113.17,.00)|(138.56,.00)|(122.75,.00)|0.00|0.00|0.00|(123.17,.00)|(1.00,.00)|122.17232440328395|8.84762089952383|0|null|2.500668025158263|0|null|false|0|false
0.25|(103.59,.00)|(1.00,.00)|102.59247566447885|8.752238251247398|102|0|0|(113.59,.00)|(138.60,.00)|(123.17,.00)|0.00|0.00|0.00|(123.59,.00)|(1.00,.00)|122.59247566447885|8.752238251247398|0|null|2.5008642829748498|0|null|false|0|false
0.30|(104.01,.00)|(1.00,.00)|103.0128810976361|8.684242679962217|103|0|0|(114.01,.00)|(138.75,.00)|(123.59,.00)|0.00|0.05|0.00|(124.01,.00)|(1.00,.00)|123.0128810976361|8.684242679962217|0|null|2.501138159171953|0|null|false|0|false
0.35|(104.43,.01)|(1.00,.00)|103.42993018560368|8.616494491530933|103|0|0|(114.43,.00)|(138.90,.00)|(124.01,.00)|0.00|0.05|0.00|(124.43,.00)|(1.00,.00)|123.42993018560368|8.616494491530933|0|null|2.5013675249474523|0|null|false|0|false
0.40|(104.84,.01)|(1.00,.00)|103.84363428650433|8.54899630721044|103|0|0|(114.84,.00)|(139.04,.00)|(124.43,.00)|0.00|0.05|0.00|(124.84,.00)|(1.00,.00)|123.84363428650433|8.54899630721044|0|null|2.5016885806511806|0|null|false|0|false
0.45|(105.25,.01)|(1.00,.00)|104.25400764167564|8.481750783095094|104|0|0|(115.25,.00)|(139.18,.00)|(124.84,.00)|0.00|0.05|0.00|(125.25,.00)|(1.00,.00)|124.25400764167564|8.481750783095094|0|null|2.5019939918165783|0|null|false|0|false
0.50|(105.66,.01)|(1.00,.00)|104.66106257247166|8.41476061027845|104|0|0|(115.66,.00)|(139.32,.00)|(125.25,.00)|0.00|0.05|0.00|(125.66,.00)|(1.00,.00)|124.66106257247166|8.41476061027845|0|null|2.502329103504139|0|null|false|0|false
0.55|(106.07,.01)|(1.00,.00)|105.06994800953129|8.376355924171493|105|0|0|(116.07,.00)|(139.58,.00)|(125.66,.00)|0.00|0.11|0.00|(126.07,.00)|(1.00,.00)|125.06994800953129|8.376355924171493|0|null|2.5027151959105143|0|null|false|0|false
0.60|(106.48,.01)|(1.00,.00)|105.47696263121253|8.338227040943368|105|0|0|(116.48,.00)|(139.83,.00)|(126.07,.00)|0.00|0.11|0.00|(126.48,.00)|(1.00,.00)|125.47696263121253|8.338227040943368|0|null|2.5030744759733983|0|null|false|0|false
0.65|(106.88,.01)|(1.00,.00)|105.88211886445302|8.30037433481155|105|0|0|(116.88,.00)|(140.08,.00)|(126.48,.00)|0.00|0.11|0.00|(126.88,.00)|(1.00,.00)|125.88211886445302|8.30037433481155|0|null|2.5035095599983435|0|null|false|0|false
0.70|(107.29,.01)|(1.00,.00)|106.28543236894626|8.262798157690616|106|0|0|(117.29,.00)|(140.34,.00)|(126.88,.00)|0.00|0.11|0.00|(127.29,.00)|(1.00,.00)|126.28543236894626|8.262798157690616|0|null|2.5039115075119978|0|null|false|0|false
0.75|(107.69,.02)|(1.00,.00)|106.6869157331459|8.22549883881507|106|0|0|(117.69,.00)|(140.59,.00)|(127.29,.00)|0.00|0.11|0.00|(127.69,.00)|(1.00,.00)|126.6869157331459|8.22549883881507|0|null|2.5043630300816|0|null|false|0|false
0.80|(108.09,.02)|(1.00,.00)|107.09174474407699|8.217354970076027|107|0|0|(118.09,.00)|(140.96,.00)|(127.69,.00)|0.00|0.16|0.00|(128.09,.00)|(1.00,.00)|127.09174474407699|8.217354970076027|0|null|2.5048246802258936|0|null|false|0|false
0.85|(108.50,.02)|(1.00,.00)|107.49618218533381|8.209299568763713|107|0|0|(118.50,.00)|(141.33,.00)|(128.09,.00)|0.00|0.16|0.00|(128.50,.00)|(1.00,.00)|127.49618218533381|8.209299568763713|0|null|2.5052853281471927|0|null|false|0|false
0.90|(108.90,.02)|(1.00,.00)|107.90023144615542|8.201331836951992|107|0|0|(118.90,.00)|(141.71,.00)|(128.50,.00)|0.00|0.16|0.00|(128.90,.00)|(1.00,.00)|127.90023144615542|8.201331836951992|0|null|2.505795871020206|0|null|false|0|false
0.95|(109.30,.02)|(1.00,.00)|108.30389832842769|8.193450980534893|108|0|0|(119.30,.00)|(142.08,.00)|(128.90,.00)|0.00|0.16|0.00|(129.30,.00)|(1.00,.00)|128.3038983284277|8.193450980534893|0|null|2.506269371808469|0|null|false|0|false
1.00|(109.71,.02)|(1.00,.00)|108.71126682455142|8.208786380909673|108|0|0|(119.71,.00)|(142.55,.00)|(129.30,.00)|0.00|0.21|0.00|(129.71,.00)|(1.00,.00)|128.71126682455142|8.208786380909673|0|null|2.506807173232247|0|null|false|0|false
1.05|(110.12,.03)|(1.00,.00)|109.11936600070722|8.223912879379835|109|0|0|(120.12,.00)|(143.02,.00)|(129.71,.00)|0.00|0.21|0.00|(130.12,.00)|(1.00,.00)|129.1193660007072|8.223912879379835|0|null|2.507318304909196|0|null|false|0|false
1.10|(110.53,.03)|(1.00,.00)|109.52818506275946|8.238834043847527|109|0|0|(120.53,.00)|(143.48,.00)|(130.12,.00)|0.00|0.21|0.00|(130.53,.00)|(1.00,.00)|129.52818506275946|8.238834043847527|0|null|2.507854546846287|0|null|false|0|false
1.15|(110.94,.03)|(1.00,.00)|109.93771440088116|8.253553360578655|109|0|0|(120.94,.00)|(143.95,.00)|(130.53,.00)|0.00|0.21|0.00|(130.94,.00)|(1.00,.00)|129.93771440088116|8.253553360578655|0|null|2.5084068619475826|0|null|false|0|false
1.20|(111.35,.03)|(1.00,.00)|110.35194652937007|8.290990347126394|110|0|0|(121.35,.00)|(144.52,.00)|(130.94,.00)|0.00|0.25|0.00|(131.35,.00)|(1.00,.00)|130.35194652937008|8.290990347126394|0|null|2.508946770065796|0|null|false|0|false
1.25|(111.77,.03)|(1.00,.00)|110.76794538646844|8.327826528642333|110|0|0|(121.77,.00)|(145.08,.00)|(131.35,.00)|0.00|0.25|0.00|(131.77,.00)|(1.00,.00)|130.76794538646845|8.327826528642333|0|null|2.5095296291247235|0|null|false|0|false
1.30|(112.19,.04)|(1.00,.00)|111.18568464554622|8.364076537334727|111|0|0|(122.19,.00)|(145.64,.00)|(131.77,.00)|0.00|0.25|0.00|(132.19,.00)|(1.00,.00)|131.18568464554622|8.364076537334727|0|null|2.5100921989268437|0|null|false|0|false
1.35|(112.61,.04)|(1.00,.00)|111.60513657279765|8.399754471834393|111|0|0|(122.61,.00)|(146.20,.00)|(132.19,.00)|0.00|0.25|0.00|(132.61,.00)|(1.00,.00)|131.60513657279765|8.399754471834393|0|null|2.5106783771830194|0|null|false|0|false
1.40|(113.03,.04)|(1.00,.00)|112.03016563005204|8.457358044625881|112|0|0|(123.03,.00)|(146.86,.00)|(132.61,.00)|0.00|0.29|0.00|(133.03,.00)|(1.00,.00)|132.03016563005204|8.457358044625881|0|null|2.5112795075241157|0|null|false|0|false
1.45|(113.46,.04)|(1.00,.01)|112.4578963690515|8.513923091722585|112|0|0|(123.46,.00)|(147.51,.00)|(133.03,.00)|0.00|0.29|0.00|(133.46,.00)|(1.00,.00)|132.4578963690515|8.513923091722585|0|null|2.511878850743967|0|null|false|0|false
1.50|(113.89,.05)|(1.00,.01)|112.88828166515167|8.569481276426446|112|0|0|(123.89,.00)|(148.17,.00)|(133.46,.00)|0.00|0.29|0.00|(133.89,.00)|(1.00,.00)|132.88828166515168|8.569481276426446|0|null|2.5125036214896457|0|null|false|0|false
1.55|(114.32,.05)|(1.00,.01)|113.32127673445477|8.624062765533592|113|0|0|(124.32,.00)|(148.82,.00)|(133.89,.00)|0.00|0.29|0.00|(134.32,.00)|(1.00,.00)|133.32127673445478|8.624062765533592|0|null|2.5131301102560912|0|null|false|0|false
1.60|(114.76,.05)|(1.00,.01)|113.75683734244963|8.677696326189805|113|0|0|(124.76,.00)|(149.47,.00)|(134.32,.00)|0.00|0.29|0.00|(134.76,.00)|(1.00,.00)|133.75683734244961|8.677696326189805|0|null|2.5137702498694066|0|null|false|0|false
1.65|(115.20,.05)|(1.00,.01)|114.1995861415463|8.757589667775608|114|0|0|(125.20,.00)|(150.23,.00)|(134.76,.00)|0.00|0.35|0.00|(135.20,.00)|(1.00,.00)|134.19958614154632|8.757589667775608|0|null|2.5144342753098234|0|null|false|0|false
1.70|(115.65,.06)|(1.00,.01)|114.64605944443682|8.835895334738712|114|0|0|(125.65,.00)|(150.99,.00)|(135.20,.00)|0.00|0.35|0.00|(135.65,.00)|(1.00,.00)|134.64605944443682|8.835895334738712|0|null|2.515109078561103|0|null|false|0|false
1.75|(116.10,.06)|(1.00,.01)|115.09618724136973|8.9126712279001|115|0|0|(126.10,.00)|(151.75,.00)|(135.65,.00)|0.00|0.35|0.00|(136.10,.00)|(1.00,.00)|135.09618724136973|8.9126712279001|0|null|2.515803134590005|0|null|false|0|false
1.80|(116.55,.06)|(1.00,.01)|115.54990209247892|8.987971919261948|115|0|0|(126.55,.00)|(152.50,.00)|(136.10,.00)|0.00|0.35|0.00|(136.55,.00)|(1.00,.00)|135.54990209247893|8.987971919261948|0|null|2.5165152849498442|0|null|false|0|false
1.85|(117.01,.06)|(1.00,.01)|116.01071676312414|9.082830164736954|116|0|0|(127.01,.00)|(153.34,.00)|(136.55,.00)|0.00|0.39|0.00|(137.01,.00)|(1.00,.00)|136.01071676312415|9.082830164736954|0|null|2.517250599949586|0|null|false|0|false
1.90|(117.48,.07)|(1.00,.01)|116.47594107362558|9.175718219622308|116|0|0|(127.48,.00)|(154.18,.00)|(137.01,.00)|0.00|0.39|0.00|(137.48,.00)|(1.00,.00)|136.47594107362556|9.175718219622308|0|null|2.518008534759816|0|null|false|0|false
1.95|(117.95,.07)|(1.00,.01)|116.94548929312224|9.266714327712728|116|0|0|(127.95,.00)|(155.01,.00)|(137.48,.00)|0.00|0.39|0.00|(137.95,.00)|(1.00,.00)|136.94548929312225|9.266714327712728|0|null|2.5187889727135904|0|null|false|0|false
2.00|(118.42,.07)|(1.00,.01)|117.41927881780569|9.355891804081987|117|0|0|(128.42,.00)|(155.84,.00)|(137.95,.00)|0.00|0.39|0.00|(138.42,.00)|(1.00,.00)|137.4192788178057|9.355891804081987|0|null|2.5195921970956703|0|null|false|0|false
2.05|(118.90,.07)|(1.00,.01)|117.90065398127233|9.463477188962168|117|0|0|(128.90,.00)|(156.75,.00)|(138.42,.00)|0.00|0.43|0.00|(138.90,.00)|(1.00,.00)|137.90065398127234|9.463477188962168|0|null|2.5204257587385075|0|null|false|0|false
2.10|(119.39,.08)|(1.00,.01)|118.38702331115422|9.568775087940049|118|0|0|(129.39,.00)|(157.66,.00)|(138.90,.00)|0.00|0.43|0.00|(139.39,.00)|(1.00,.00)|138.38702331115422|9.568775087940049|0|null|2.5212858738819826|0|null|false|0|false
2.15|(119.88,.08)|(1.00,.01)|118.87828794342163|9.67188122342346|118|0|0|(129.88,.00)|(158.57,.00)|(139.39,.00)|0.00|0.43|0.00|(139.88,.00)|(1.00,.00)|138.87828794342164|9.67188122342346|0|null|2.522172395834776|0|null|false|0|false
2.20|(120.37,.08)|(1.00,.01)|119.3743527993853|9.772884940849053|119|0|0|(130.37,.00)|(159.47,.00)|(139.88,.00)|0.00|0.43|0.00|(140.37,.00)|(1.00,.00)|139.3743527993853|9.772884940849053|0|null|2.5230853950850904|0|null|false|0|false
2.25|(120.88,.09)|(1.00,.01)|119.87839666046337|9.891174996049077|119|0|0|(130.88,.00)|(160.44,.00)|(140.37,.00)|0.00|0.48|0.00|(140.88,.00)|(1.00,.00)|139.87839666046335|9.891174996049077|0|null|2.524031053097046|0|null|false|0|false
2.30|(121.39,.09)|(1.00,.01)|120.38792978655931|10.006930582560976|120|0|0|(131.39,.00)|(161.42,.00)|(140.88,.00)|0.00|0.48|0.00|(141.39,.00)|(1.00,.00)|140.3879297865593|10.006930582560976|0|null|2.525004362089673|0|null|false|0|false
2.35|(121.90,.10)|(1.00,.01)|120.90284307175385|10.120260834283261|120|0|0|(131.90,.00)|(162.38,.00)|(141.39,.00)|0.00|0.48|0.00|(141.90,.00)|(1.00,.00)|140.90284307175386|10.120260834283261|0|null|2.526004133836202|0|null|false|0|false
2.40|(122.42,.10)|(1.00,.01)|121.4230317107564|10.231267384401495|121|0|0|(132.42,.00)|(163.35,.00)|(141.90,.00)|0.00|0.48|0.00|(142.42,.00)|(1.00,.00)|141.4230317107564|10.231267384401495|0|null|2.5270289952375737|0|null|false|0|false
2.45|(122.95,.10)|(1.00,.01)|121.94839493199477|10.340045067797066|121|0|0|(132.95,.00)|(164.31,.00)|(142.42,.00)|0.00|0.48|0.00|(142.95,.00)|(1.00,.00)|141.94839493199476|10.340045067797066|0|null|2.528077265829824|0|null|false|0|false
2.50|(123.50,.11)|(1.00,.01)|122.49978445513467|10.572576212645648|122|0|0|(133.50,.00)|(165.79,.00)|(142.95,.00)|-0.02|0.78|0.00|(143.50,.00)|(1.00,.00)|142.49978445513466|10.572576212645648|0|null|2.529101226707213|0|null|false|0|false
